Filename,Makespan,Energy,Inference_Time(s),Valid
job74_m6_953.json,1083,108300,19.9127,True
job74_m7_328.json,1008,100800,21.3539,True
job74_m7_577.json,973,97300,20.7314,True
job74_m8_30.json,852,85200,18.6494,True
job74_m9_303.json,743,74300,24.4110,True
job74_m9_664.json,814,81400,20.1029,True
job74_m9_949.json,773,77300,22.2935,True
job75_m5_183.json,1341,134100,18.3755,True
job75_m5_240.json,1390,139000,19.4645,True
job75_m5_792.json,1235,123500,18.3316,True
job75_m5_856.json,1281,128100,19.9712,True
job75_m5_897.json,1353,135300,18.2832,True
job75_m6_138.json,1084,108400,17.1230,True
job75_m7_374.json,964,96400,18.2472,True
job75_m7_493.json,931,93100,21.8907,True
job75_m7_561.json,932,93200,20.1667,True
job75_m7_89.json,923,92300,18.9688,True
job75_m7_906.json,952,95200,20.2734,True
